date,city,latitude,longitude,users,sessions,newUsers
2020-01-02,Greenock,55.9533,-4.772,1,1,1
2018-07-20,Falkirk,56.0019,-3.7839,3,3,2
2017-10-08,Melrose,55.6,-2.7196,1,1,0
2017-02-16,Edinburgh,55.9533,-3.1883,121,134,72
2017-03-27,Kilmarnock,55.6116,-4.4988,1,1,1
2017-07-10,Inverness,57.4778,-4.2243,2,3,2
2019-10-27,Glenrothes,56.2008,-3.1599,1,1,1
2019-07-08,(not set),0,0,11,11,6
2020-03-17,East Kilbride,55.7644,-4.177,2,4,1
2018-08-20,Aberdeen,57.1497,-2.0943,5,6,4
2018-02-04,Inverurie,57.2835,-2.374,1,1,1
2018-12-27,Ayr,55.4586,-4.6292,1,1,0
2019-09-15,Kirkintilloch,55.9457,-4.1562,1,1,0
2019-11-15,East Kilbride,55.7644,-4.177,3,6,2
2019-08-03,Aberdeen,57.1497,-2.0943,2,3,2
2019-07-30,Inverurie,57.2835,-2.374,1,1,1
2018-06-04,Glasgow,55.8642,-4.2518,31,35,20
2016-10-17,Uddingston,55.8157,-4.0791,1,1,1
2017-09-18,Motherwell,55.7776,-3.9811,4,5,1
2020-03-20,Kirkcaldy,56.1165,-3.1581,3,3,1
2017-10-06,Rosyth,56.0365,-3.4231,1,1,1
2019-11-04,Dumbarton,55.9392,-4.5646,1,1,1
2016-09-13,Rutherglen,55.8373,-4.2247,1,3,1
2017-04-12,Paisley,55.8473,-4.4401,1,1,0
2020-03-19,Coatbridge,55.8642,-4.0193,1,1,1
2018-05-18,Edinburgh,55.9533,-3.1883,63,69,41
2018-06-06,Glasgow,55.8642,-4.2518,30,39,23
2019-02-11,Glasgow,55.8642,-4.2518,62,80,42
2018-11-08,Glasgow,55.8642,-4.2518,28,31,16
2019-06-28,Dumfries,55.0709,-3.6035,1,1,0
2018-05-03,(not set),0,0,2,2,2
2018-04-03,Uddingston,55.8157,-4.0791,1,1,0
2017-01-28,Biggar,55.6234,-3.524,2,7,1
2018-01-27,Livingston,55.9007,-3.5181,5,6,3
2019-10-03,Stirling,56.1141,-3.9369,5,5,5
2016-10-05,Glasgow,55.8642,-4.2518,26,30,16
2019-08-09,North Berwick,56.0584,-2.7196,2,2,1
2018-11-27,Hamilton,55.7832,-4.0537,1,1,0
2018-06-05,Renfrew,55.8753,-4.3915,1,1,0
2019-07-25,Aberdeen,57.1497,-2.0943,6,8,4
2018-10-20,(not set),0,0,4,4,1
2017-03-05,Dundee,56.462,-2.9707,2,2,2
2018-01-14,Aberdeen,57.1497,-2.0943,7,8,6
2017-01-17,North Berwick,56.0584,-2.7196,1,1,0
2019-06-23,Blantyre,55.7967,-4.0949,1,1,1
2017-09-12,Edinburgh,55.9533,-3.1883,75,89,42
2016-11-14,Cumbernauld,55.9392,-3.9925,1,1,1
2016-10-11,(not set),0,0,3,5,2
2018-04-14,Kirkcaldy,56.1165,-3.1581,1,1,1
2018-01-31,St Andrews,56.3398,-2.7967,1,2,0
2018-03-10,Musselburgh,55.9419,-3.0539,1,2,1
2017-02-06,Kilmarnock,55.6147,-4.4988,1,1,1
2018-03-31,Peebles,55.6559,-3.1936,1,1,1
2019-06-13,East Kilbride,55.7644,-4.177,1,1,1
2017-07-19,North Berwick,56.0584,-2.7196,2,2,2
2019-04-25,Rutherglen,55.829,-4.2243,1,1,1
2017-02-10,Dunfermline,56.0717,-3.4522,4,5,3
2018-10-06,Kirkcaldy,56.1168,-3.1581,2,2,2
2020-02-07,Cumbernauld,55.9392,-3.9925,1,1,0
2017-07-04,Trinity,56.7507,-2.6486,2,2,0
2017-02-21,Musselburgh,55.9419,-3.0539,1,1,1
2018-11-01,Cumbernauld,55.9457,-3.9925,1,1,1
2016-11-13,Hamilton,55.7776,-4.0537,2,2,2
2018-05-23,Clydebank,55.9007,-4.4048,1,1,1
2016-12-22,(not set),0,0,3,3,2
2016-10-14,Paisley,55.8473,-4.4401,2,2,2
2016-11-29,Falkirk,56.0019,-3.7839,5,5,3
2018-03-03,Bellshill,55.8168,-4.0265,1,2,0
2019-07-21,Bellshill,55.8157,-4.0265,1,1,1
2020-04-07,Motherwell,55.7776,-3.9839,1,2,0
2017-08-04,Edinburgh,55.9565,-3.1883,60,64,42
2019-07-22,Hamilton,55.7776,-4.0537,6,6,5
2018-01-06,Forfar,56.6436,-2.8891,2,2,1
2016-12-06,Perth,56.395,-3.4308,1,1,0
2018-10-11,Edinburgh,55.9533,-3.1883,60,84,44
2017-12-21,Inverness,57.4778,-4.2247,2,2,1
2018-08-22,(not set),0,0,6,7,3
2019-05-03,Ullapool,57.8954,-5.1613,1,1,1
2018-03-07,Kirkcaldy,56.1165,-3.1581,1,1,1
2019-07-16,Hamilton,55.7832,-4.0537,5,5,5
2019-07-08,Trinity,56.7507,-2.6475,2,2,2
2018-11-15,Inverness,57.4778,-4.2247,1,1,0
2020-04-28,(not set),0,0,16,21,12
2019-04-13,Perth,56.395,-3.4308,2,4,1
2017-05-01,East Kilbride,55.7644,-4.177,2,2,2
2018-03-02,Glenrothes,56.2008,-3.1599,1,1,0
2019-10-05,Bellshill,55.8168,-4.0265,1,1,1
2016-10-04,Inverurie,57.2835,-2.374,1,1,1
2020-03-09,Glasgow,55.8642,-4.2518,54,65,41
2018-08-16,Irvine,55.6147,-4.6696,1,1,1
2019-02-09,Motherwell,55.7832,-3.9811,1,1,1
2017-09-25,(not set),0,0,7,8,0
2020-04-16,Elgin,57.6495,-3.3185,1,1,1
2019-11-24,Falkirk,56.0019,-3.7839,4,4,3
2019-12-29,Barrhead,55.7967,-4.3977,1,1,0
2018-03-23,Aberdeen,57.1497,-2.0943,3,3,2
2018-12-19,Greenock,55.9533,-4.772,2,2,1
2019-09-16,Coatbridge,55.8622,-4.0193,6,7,6
2019-09-30,Livingston,55.9001,-3.5181,8,10,4
2019-02-21,Livingston,55.9007,-3.5181,11,13,9
2019-10-01,Livingston,55.9007,-3.5181,19,22,10
2019-07-06,Musselburgh,55.9392,-3.0539,3,3,2
2019-02-06,Edinburgh,55.9533,-3.1883,109,132,63
2017-02-18,Inverurie,57.2835,-2.374,1,1,1
2017-07-08,Perth,56.395,-3.4308,2,2,2
2019-03-25,East Kilbride,55.7644,-4.177,2,2,0
2016-10-04,Edinburgh,55.9565,-3.1883,61,67,42
2019-09-20,Biggar,55.6234,-3.524,2,2,2
2018-09-18,Dumbarton,55.9392,-4.5646,1,1,0
2017-04-07,Livingston,55.9001,-3.5181,8,10,7
2020-01-27,St Andrews,56.3398,-2.7967,3,3,3
2017-09-30,Glasgow,55.8642,-4.2518,24,26,15
2018-11-10,East Kilbride,55.7644,-4.177,1,1,0
2019-02-06,Greenock,55.9533,-4.772,1,1,0
2017-07-31,Edinburgh,55.9533,-3.1883,69,77,41
2018-01-28,Glenrothes,56.2008,-3.1599,1,1,1
2017-03-09,Kirkintilloch,55.9392,-4.1562,2,2,0
2019-09-19,Hamilton,55.7776,-4.0537,2,2,2
2017-01-09,Kirkcaldy,56.1165,-3.1581,1,1,1
2020-01-01,Kirkcaldy,56.1168,-3.1581,2,2,2
2020-02-18,Kilmarnock,55.6116,-4.4988,1,2,0
2020-03-27,Inverness,57.4778,-4.2247,2,2,1
2018-10-23,Kirkintilloch,55.9457,-4.1562,1,1,1
2018-05-31,Coatbridge,55.8642,-4.0193,2,2,2
2017-05-25,Biggar,55.6234,-3.524,1,4,0
2018-04-19,Inverness,57.4778,-4.2247,2,3,1
2018-04-01,Uddingston,55.8168,-4.0791,1,1,0
2017-08-02,East Kilbride,55.7644,-4.177,1,1,1
2019-08-01,Cumbernauld,55.9419,-3.9925,2,2,2
2020-03-09,Dumbarton,55.9392,-4.5646,1,1,1
2018-01-27,Glasgow,55.8642,-4.2518,84,89,64
2016-09-26,Livingston,55.9007,-3.5181,2,2,1
2019-11-05,Hamilton,55.7776,-4.0537,1,1,1
2018-01-30,Irvine,55.6147,-4.6696,2,2,2
2017-05-24,Paisley,55.8473,-4.4401,3,3,2
2020-03-27,Stirling,56.1168,-3.9369,2,2,1
2019-10-13,East Kilbride,55.7644,-4.177,4,5,3
2018-05-06,Lochwinnoch,55.7967,-4.6292,1,1,0
2020-01-20,Falkirk,56.0019,-3.7839,5,5,4
2017-02-07,Falkirk,56.0019,-3.7839,6,7,0
2018-09-21,Elgin,57.6495,-3.3185,1,1,1
2018-11-02,Irvine,55.6116,-4.6696,1,1,1
2017-12-07,Aberdeen,57.1497,-2.0943,4,4,3
2019-09-27,Paisley,55.8473,-4.4401,2,2,0
2020-03-24,Portlethen,57.0617,-2.1295,2,2,2
2019-04-28,Cumbernauld,55.9392,-3.9925,5,5,5
2018-09-30,Glenrothes,56.2008,-3.1599,1,1,1
2019-10-15,(not set),0,0,19,22,13
2018-07-05,North Berwick,56.0584,-2.7196,1,1,1
2017-06-22,Edinburgh,55.9565,-3.1883,62,74,39
2020-02-10,Perth,56.395,-3.4308,1,1,1
2016-09-30,Dundee,56.462,-2.9707,2,3,2
2018-02-16,East Kilbride,55.7644,-4.177,2,4,2
2019-07-18,Portree,57.4125,-6.196,1,1,1
2018-07-17,East Kilbride,55.7644,-4.177,1,1,1
2018-06-14,(not set),0,0,8,8,6
2019-08-30,Stornoway,58.2094,-6.3849,1,1,1
2017-10-28,Dunfermline,56.0717,-3.4522,5,6,1
2019-02-11,Coatbridge,55.8642,-4.0193,4,4,3
2019-08-04,(not set),0,0,19,21,12
2019-12-13,Livingston,55.9001,-3.5181,8,8,5
2019-11-14,Musselburgh,55.9457,-3.0539,1,1,1
2018-07-02,Kilwinning,55.6531,-4.7031,3,3,3
2018-12-05,Paisley,55.8473,-4.4401,1,1,1
2019-02-01,Forfar,56.6436,-2.8891,1,1,1
2017-04-21,Cumbernauld,55.9419,-3.9925,1,1,1
2019-07-12,Paisley,55.8473,-4.4401,1,1,0
2018-01-19,East Kilbride,55.7644,-4.177,2,2,0
2018-04-20,Kirkcaldy,56.1168,-3.1581,1,1,1
2019-11-08,Dunfermline,56.0717,-3.4522,7,11,4
2019-03-11,Rosyth,56.0365,-3.4231,1,1,0
2017-03-27,Glenrothes,56.2008,-3.1599,1,1,1
2018-06-16,Paisley,55.8473,-4.4401,2,2,0
2018-07-27,Clydebank,55.9007,-4.4048,1,1,1
2018-12-18,Kilmarnock,55.6147,-4.4988,1,1,0
2019-03-30,Hamilton,55.7776,-4.0537,5,7,5
2020-01-14,Hamilton,55.7832,-4.0537,5,6,3
2016-12-05,Fort William,56.8198,-5.1052,1,1,1
2017-06-18,Kilwinning,55.6531,-4.7031,2,2,0
2016-09-12,Dundee,56.462,-2.9707,3,3,2
2017-10-27,Dunfermline,56.0717,-3.4522,8,9,5
2019-06-13,Kilmarnock,55.6147,-4.4988,2,3,1
2018-08-27,Irvine,55.6234,-4.6696,3,3,3
2016-10-13,Cumbernauld,55.9392,-3.9925,1,1,1
2016-12-03,Ayr,55.4586,-4.6302,1,1,0
2018-02-23,Kirkcaldy,56.1168,-3.1581,3,3,2
2019-10-25,Ayr,55.4586,-4.6292,1,1,1
2017-05-17,North Berwick,56.0584,-2.7196,2,3,2
2019-05-17,Paisley,55.8473,-4.4401,3,3,3
2019-08-23,Inverness,57.4778,-4.2247,2,3,1
2020-02-14,Clydebank,55.9007,-4.4048,1,1,1
2019-03-09,Dunfermline,56.0717,-3.4522,5,5,3
2017-01-10,Aberdeen,57.1497,-2.0943,2,2,2
2019-07-18,Cumbernauld,55.9457,-3.9925,2,2,2
2017-09-15,Glasgow,55.8642,-4.2518,53,65,39
2018-04-24,Livingston,55.9007,-3.5181,1,1,1
2017-05-21,East Kilbride,55.7644,-4.177,2,2,2
2017-02-09,(not set),0,0,1,2,1
2019-07-12,Edinburgh,55.9533,-3.1883,97,110,61
2020-03-03,Rosyth,56.0365,-3.4231,1,1,1
2017-02-02,Biggar,55.6147,-3.524,1,5,0
2018-05-25,Clydebank,55.9007,-4.4048,1,1,1
2017-10-10,Irvine,55.6116,-4.6696,1,1,1
2016-11-21,Renfrew,55.8753,-4.3915,1,2,0
2019-10-27,Kirkintilloch,55.9457,-4.1562,3,3,1
2019-06-28,Dunfermline,56.0717,-3.4522,5,5,2
2019-07-13,Kirkintilloch,55.9419,-4.1562,1,1,1
2017-06-15,Cumbernauld,55.9392,-3.9925,1,1,1
2017-07-11,Edinburgh,55.9533,-3.1883,70,77,49
2019-03-19,(not set),0,0,6,6,6
2018-03-19,(not set),0,0,12,12,9
2019-02-21,(not set),0,0,6,8,4
2017-05-04,Livingston,55.9007,-3.5181,3,3,2
2019-09-29,Kilmarnock,55.6116,-4.4988,1,1,0
2019-11-16,Montrose,56.7069,-2.4661,1,1,1
2018-03-03,Kirkintilloch,55.9457,-4.1562,3,3,3
2018-06-04,North Berwick,56.0584,-2.7196,1,1,1
2018-04-25,Peebles,55.6559,-3.1936,1,1,1
2018-09-17,Alness,57.696,-4.2568,1,1,1
2019-07-08,Dundee,56.462,-2.9707,2,2,2
2019-03-12,Greenock,55.9533,-4.772,1,1,0
2017-09-24,Dunfermline,56.0717,-3.4522,5,5,4
2019-10-10,Inveraray,56.2008,-5.0754,1,1,1
2019-03-17,Aberdeen,57.1497,-2.0943,4,4,4
2018-03-09,Edinburgh,55.9533,-3.1883,68,79,38
2016-10-13,Aberdeen,57.1497,-2.0943,1,1,0
2019-07-23,Barrhead,55.7939,-4.3977,2,2,1
2016-12-04,Edinburgh,55.9533,-3.1883,64,66,37
2018-12-17,Rutherglen,55.8373,-4.2247,2,2,0
2020-01-26,Stirling,56.1165,-3.9369,4,4,2
2019-09-09,Paisley,55.8473,-4.4401,1,1,1
2018-06-27,Kilmarnock,55.6234,-4.4988,2,2,2
2018-03-28,Alloa,56.1165,-3.7919,1,1,1
2017-08-19,Alloa,56.1165,-3.7919,1,1,1
2019-09-12,North Berwick,56.0584,-2.7219,2,2,2
2017-04-24,Kirkintilloch,55.9457,-4.1562,3,3,0
2020-03-14,Kilmarnock,55.6116,-4.4988,1,1,0
2019-12-05,Hamilton,55.7832,-4.0537,1,1,0
2018-12-12,Stirling,56.1168,-3.9369,1,1,1
2019-01-19,Dumbarton,55.9453,-4.5646,1,1,0
2020-01-05,Aberdeen,57.1497,-2.0943,3,3,3
2017-02-23,(not set),0,0,7,11,3
2017-07-11,Clydebank,55.9007,-4.4048,1,1,1
2019-09-01,Aberdeen,57.1497,-2.0943,3,3,2
2019-04-05,Glasgow,55.8642,-4.2518,63,69,39
2020-03-31,Cumbernauld,55.9392,-3.9925,2,2,2
2019-01-04,Kirkintilloch,55.9392,-4.1562,1,1,1
2020-03-04,Kilwinning,55.6559,-4.7031,1,1,1
2019-10-14,Edinburgh,55.9565,-3.1883,62,74,32
2018-08-14,Elgin,57.6495,-3.3185,1,1,1
2017-02-13,Paisley,55.8473,-4.4401,1,1,0
2019-11-19,Livingston,55.9007,-3.5181,3,3,1
2018-04-26,Glasgow,55.8622,-4.2518,62,80,29
2019-11-04,Renfrew,55.8753,-4.3915,1,1,0
2019-08-26,Barrhead,55.7939,-4.3977,1,2,1
2018-06-16,Glasgow,55.8622,-4.2518,39,43,26
2018-11-30,Dundee,56.462,-2.9707,2,2,2
2017-09-05,Hamilton,55.7832,-4.0537,3,3,2
2019-11-12,Kirkcaldy,56.1168,-3.1581,1,1,1
2020-03-27,Irvine,55.6234,-4.6696,1,1,1
2019-11-13,North Berwick,56.0584,-2.7219,2,2,1
2019-09-28,Cumbernauld,55.9457,-3.9925,1,1,1
2018-01-02,Dunfermline,56.0717,-3.4522,2,3,2
2018-08-23,Rutherglen,55.829,-4.2243,1,1,1
2018-07-20,Irvine,55.6116,-4.6696,1,1,1
2018-02-21,Kilbride,56.3755,-5.4727,1,2,1
2017-04-28,Glenrothes,56.2008,-3.1599,2,2,2
2017-02-11,Kirkcaldy,56.1141,-3.1581,1,1,1
2016-10-04,Perth,56.395,-3.4308,1,1,1
2018-06-15,Kilmarnock,55.6234,-4.4988,2,2,2
2018-03-17,Arbroath,56.5591,-2.5915,1,1,1
2018-09-27,Johnstone,55.829,-4.5139,1,1,1
2019-11-24,Cumbernauld,55.9419,-3.9925,1,1,1
2018-01-29,Kilmarnock,55.6147,-4.4988,1,1,0
2017-03-06,Biggar,55.6147,-3.524,1,2,0
2019-10-18,Kilbride,56.3755,-5.4727,2,2,1
2019-05-14,Dundee,56.462,-2.9707,1,2,1
2020-03-28,Greenock,55.9533,-4.772,1,1,1
2019-11-24,Inverurie,57.2835,-2.374,1,1,1
2018-08-02,Hamilton,55.7832,-4.0537,1,1,1
2019-04-03,Inverurie,57.2835,-2.374,1,1,1
2017-01-29,Motherwell,55.7832,-3.9811,1,1,1
2019-07-04,East Kilbride,55.7644,-4.177,2,3,1
2019-11-01,Kilmarnock,55.6234,-4.4988,4,4,3
2016-10-05,Cumbernauld,55.9392,-3.9925,1,1,1
2018-10-28,Kilmarnock,55.6116,-4.4988,3,4,0
2018-06-27,Motherwell,55.7832,-3.9811,1,1,1
2018-10-19,Musselburgh,55.9457,-3.0539,1,1,1
2019-12-31,Hamilton,55.7832,-4.0537,2,2,2
2019-01-08,Dundee,56.462,-2.9707,2,2,2
2017-01-30,Coatbridge,55.8642,-4.0193,1,1,1
2019-10-29,Fort William,56.8198,-5.1052,3,3,3
2019-09-01,Glasgow,55.8622,-4.2518,30,32,23
2019-08-09,Kirkcaldy,56.1168,-3.1581,3,4,2
2019-10-08,(not set),0,0,17,20,13
2018-05-01,Coatbridge,55.8642,-4.0193,1,1,1
2020-02-07,Edinburgh,55.9533,-3.1883,101,125,71
2017-06-06,Hamilton,55.7832,-4.0537,2,2,0
2018-07-26,Livingston,55.9001,-3.5181,2,2,2
2019-04-28,Kilmarnock,55.6234,-4.4988,3,3,2
2018-12-16,Dundee,56.462,-2.9707,2,2,1
2019-09-30,Inverurie,57.2835,-2.374,1,1,1
2016-09-18,Livingston,55.9007,-3.5181,1,1,1
2018-08-06,Renfrew,55.8753,-4.3915,1,1,0
2016-12-04,Prestwick,55.4956,-4.6142,2,2,2
2019-03-13,Falkirk,56.0019,-3.7839,2,2,2
2018-05-18,Perth,56.395,-3.4308,1,2,1
2017-06-07,Kirkcaldy,56.1165,-3.1581,1,1,1
2016-10-23,Eskdalemuir,55.2678,-3.1757,1,1,1
2019-05-06,Dundee,56.462,-2.9707,1,1,1
2018-07-11,(not set),0,0,6,6,3
2017-03-08,(not set),0,0,4,9,3
2017-10-31,Edinburgh,55.9533,-3.1883,73,92,44
2019-03-27,Alexandria,56.0019,-4.5777,1,1,1
2020-04-30,Falkirk,56.0019,-3.7839,3,3,3
2018-06-06,East Kilbride,55.7644,-4.177,1,1,0
2016-10-14,Paisley,55.8473,-4.4401,1,1,1
2018-09-12,Kilwinning,55.6559,-4.7031,2,2,2
2017-07-05,Kilmarnock,55.6147,-4.4988,2,2,1
2019-03-07,Hamilton,55.7776,-4.0537,1,1,1
2017-09-08,Dunfermline,56.0717,-3.4522,6,6,2
2017-04-18,Kirkintilloch,55.9419,-4.1562,1,1,1
2018-10-23,Motherwell,55.7832,-3.9811,1,1,0
2019-02-21,Dundee,56.462,-2.9707,2,2,2
2017-07-24,East Kilbride,55.7644,-4.177,2,2,1
2017-05-30,Kilmarnock,55.6147,-4.4988,1,1,0
2019-01-26,Hamilton,55.7832,-4.0537,2,3,1
2020-05-01,Dunfermline,56.0717,-3.4522,5,5,2
2017-10-10,Greenock,55.9533,-4.772,3,3,3
2016-11-15,Alloa,56.1141,-3.7919,1,1,1
2020-02-13,Kirkcaldy,56.1165,-3.1581,1,1,1
2020-02-24,Cumbernauld,55.9457,-3.9925,2,2,1
2018-10-15,North Berwick,56.0584,-2.7196,1,1,1
2019-11-23,Johnstone,55.8367,-4.5139,1,1,1
2018-09-09,East Kilbride,55.7644,-4.177,7,9,6
2016-11-08,Edinburgh,55.9533,-3.1883,46,57,31
2017-11-09,Dundee,56.462,-2.9707,4,4,2
2017-10-11,Eyemouth,55.8622,-2.0943,1,1,1
2019-10-26,Hamilton,55.7832,-4.0537,6,7,6
2017-09-20,Kirkcaldy,56.1168,-3.1581,1,1,1
2017-06-23,Motherwell,55.7776,-3.9811,4,6,4
2020-04-30,Motherwell,55.7832,-3.9811,1,1,0
2017-07-30,Dunfermline,56.0717,-3.4522,4,5,1
2017-11-25,Aberdeen,57.1497,-2.0943,3,3,2
2016-09-15,Falkirk,56.0019,-3.7839,5,5,2
2019-07-11,Dumbarton,55.9419,-4.5646,1,1,1
2019-09-07,Motherwell,55.7832,-3.9811,2,4,2
2017-05-21,Kirkintilloch,55.9457,-4.1562,1,1,0
2018-11-03,Dunfermline,56.0717,-3.4522,2,2,2
2017-05-04,East Kilbride,55.7644,-4.177,1,1,0
2019-01-07,Edinburgh,55.9533,-3.1883,89,103,52
2019-08-05,Rutherglen,55.829,-4.2243,2,2,2
2019-05-31,Dumbarton,55.9419,-4.5646,1,1,1
2017-07-02,Biggar,55.6234,-3.524,1,3,0
2018-04-08,Livingston,55.9007,-3.5181,5,5,4
2019-01-14,Alness,57.696,-4.2568,2,2,2
2017-11-29,Livingston,55.9007,-3.5181,5,5,1
2019-08-14,North Berwick,56.0584,-2.7196,2,2,0
2019-03-04,Clydebank,55.9007,-4.4048,2,2,2
2017-06-20,Inverness,57.4778,-4.2243,1,1,1
2018-12-30,Dundee,56.462,-2.9707,1,1,1
2016-12-04,(not set),0,0,2,2,2
2017-05-30,Biggar,55.6234,-3.524,1,5,0
2017-01-12,Kirkintilloch,55.9419,-4.1562,1,1,1
2018-04-29,Rosyth,56.0365,-3.4231,2,2,2
2020-02-01,Kilmarnock,55.6147,-4.4988,2,2,1
2019-11-03,Inverness,57.4778,-4.2243,1,1,0
2020-04-21,Perth,56.395,-3.4308,1,1,1
2018-02-27,Coatbridge,55.8642,-4.0193,3,3,3
2019-11-08,Paisley,55.8473,-4.4401,3,3,3
2016-09-25,Kinross,56.2008,-3.4231,1,1,1
2018-07-06,Greenock,55.9533,-4.772,1,1,1
2018-05-31,Glasgow,55.8622,-4.2518,38,43,19
2018-04-24,Rutherglen,55.8373,-4.2243,1,1,1
2019-01-08,Dunfermline,56.0717,-3.4522,4,4,1
2016-12-04,Rutherglen,55.829,-4.2247,1,1,1
2016-12-29,Glenrothes,56.2008,-3.1599,1,1,1
2019-03-02,East Kilbride,55.7644,-4.177,1,1,1
2019-01-29,Musselburgh,55.9419,-3.0539,2,2,1
2019-08-02,Arbroath,56.5591,-2.5915,1,1,0
2018-10-13,Perth,56.395,-3.4308,1,2,1
2018-10-31,Dundee,56.462,-2.9707,4,4,0
2020-03-05,Clydebank,55.9001,-4.4048,3,3,3
2017-09-10,St Andrews,56.3398,-2.7967,1,2,0
2018-09-09,Hamilton,55.7776,-4.0537,2,2,1
2018-09-20,Cumbernauld,55.9419,-3.9925,1,1,1
2018-07-20,Livingston,55.9001,-3.5181,7,7,6
2017-12-10,Glenrothes,56.2008,-3.1599,1,1,1
2019-02-27,Motherwell,55.7832,-3.9811,1,1,1
2019-10-17,Livingston,55.9001,-3.5181,12,13,10
2017-05-05,Dunfermline,56.0717,-3.4522,3,3,3
2018-08-31,North Berwick,56.0584,-2.7196,1,1,1
2018-10-21,Hamilton,55.7776,-4.0537,4,4,3
2017-10-31,Kirkcaldy,56.1141,-3.1581,1,1,1
2017-10-10,North Berwick,56.0584,-2.7196,1,1,1
2017-01-17,North Berwick,56.0584,-2.7196,1,1,1
2020-01-16,Alloa,56.1165,-3.7919,1,1,1
2019-12-15,Edinburgh,55.9533,-3.1883,93,110,54
2019-08-21,Stirling,56.1141,-3.9369,3,3,3
2017-07-20,Stirling,56.1168,-3.9369,1,1,1
2017-01-17,Ayr,55.4586,-4.6292,1,1,1
2016-09-29,Inverurie,57.2835,-2.374,1,1,1
2017-03-27,Dunfermline,56.0717,-3.4522,1,1,1
2017-07-16,Dunfermline,56.0717,-3.4522,3,3,0
2020-05-01,Fort William,56.8198,-5.1052,1,1,1
2016-10-06,Dundee,56.462,-2.9707,4,4,3
2018-04-29,Hamilton,55.7776,-4.0537,1,1,1
2018-05-08,Stirling,56.1168,-3.9369,1,1,1
2017-10-20,Arbroath,56.5591,-2.5915,1,1,1
2017-12-21,Motherwell,55.7776,-3.9811,1,2,1
2019-09-01,Alexandria,55.9887,-4.5789,1,1,0
2019-02-18,Alloa,56.1165,-3.7919,1,1,1
2019-11-17,Dundee,56.462,-2.9707,3,3,3
2016-11-23,Kirkintilloch,55.9457,-4.1562,2,2,2
2019-03-04,Stirling,56.1165,-3.9369,5,8,4
2020-02-04,Glenrothes,56.2008,-3.1599,2,2,1
2019-11-24,Motherwell,55.7776,-3.9811,4,7,3
2018-11-02,Kirkintilloch,55.9419,-4.1562,1,2,0
2018-10-01,Glenrothes,56.2008,-3.1599,1,1,1
2019-06-11,Gorebridge,55.829,-3.0461,1,1,0
2019-12-29,Motherwell,55.7832,-3.9811,1,1,1
2016-10-04,Inverness,57.4778,-4.2243,1,1,0
2017-11-08,Rutherglen,55.829,-4.2243,1,1,0
2020-02-18,Kirkintilloch,55.9457,-4.1562,1,1,0
2017-08-01,Trinity,56.7507,-2.6486,1,1,0
2019-06-01,East Kilbride,55.7644,-4.177,2,2,1
2019-05-15,Edinburgh,55.9565,-3.1883,91,110,55
2019-06-12,North Berwick,56.0584,-2.7196,1,1,1
2017-04-17,Stirling,56.1165,-3.9369,1,1,1
2019-11-20,Paisley,55.8473,-4.4401,2,2,1
2019-10-06,Paisley,55.8473,-4.4401,2,2,0
2017-07-28,(not set),0,0,6,7,3
2017-02-04,Paisley,55.8473,-4.4401,2,2,2
2019-06-29,Glasgow,55.8642,-4.2518,59,67,41
2017-06-22,Cumbernauld,55.9392,-3.9925,1,1,1
2019-11-12,Montrose,56.7069,-2.4661,1,1,0
2020-03-10,Irvine,55.6116,-4.6696,1,1,0
2019-06-17,Dundee,56.462,-2.9707,3,3,2
2017-06-14,North Berwick,56.0584,-2.7196,1,1,0
2018-06-11,Stirling,56.1141,-3.9369,3,3,3
2018-07-02,Kirkcaldy,56.1168,-3.1581,2,2,1
2018-09-04,Hamilton,55.7776,-4.0537,2,3,1
2020-01-20,Glenrothes,56.2008,-3.1599,3,4,1
2019-07-20,Rutherglen,55.829,-4.2243,4,7,0
2019-06-04,Edinburgh,55.9533,-3.1883,40,53,30
2017-09-21,Perth,56.395,-3.4308,3,3,2
2019-12-17,Dundee,56.462,-2.9707,5,7,4
2019-04-15,Dunfermline,56.0717,-3.4522,2,2,2
2019-12-08,Elgin,57.6495,-3.3185,1,1,1
2020-04-18,Livingston,55.9001,-3.5181,10,11,7
2019-08-27,East Kilbride,55.7644,-4.177,1,1,0
2019-05-25,Larkhall,55.7377,-3.9717,1,1,0
2019-06-13,Hamilton,55.7776,-4.0537,2,2,1
2019-05-23,Edinburgh,55.9565,-3.1883,74,80,50
2019-11-15,Cumbernauld,55.9457,-3.9925,2,2,1
2019-11-02,Stirling,56.1165,-3.9369,1,1,1
2019-07-10,Musselburgh,55.9453,-3.0539,1,1,1
2019-08-24,Glenrothes,56.2008,-3.1599,1,1,1
2017-05-07,(not set),0,0,7,8,3
2019-11-07,Kilmacolm,55.9007,-4.6268,1,1,1
2018-03-19,Kelso,55.6,-2.4322,1,1,1
2016-10-03,Glasgow,55.8642,-4.2518,29,31,16
2018-08-29,Kilmarnock,55.6116,-4.4988,1,2,0
2017-04-19,Clydebank,55.9007,-4.4048,1,1,1
2017-07-14,Renfrew,55.8753,-4.3915,1,1,0
2018-03-07,Hamilton,55.7832,-4.0537,2,2,2
2020-01-05,St Andrews,56.3398,-2.7967,1,1,0
2018-06-01,Greenock,55.9565,-4.772,1,1,1
2019-09-16,Edinburgh,55.9533,-3.1883,60,69,30
2018-02-27,Livingston,55.9007,-3.5181,6,6,3
